timestamp,open,high,low,close,volume
2025-09-20 20:00:00,32580.0,32760.0,32580.0,32740.0,5366.00597135
2025-09-20 21:00:00,32740.0,32850.0,32720.0,32760.0,15005.51024293
2025-09-20 22:00:00,32770.0,32780.0,32700.0,32760.0,4427.60328658
2025-09-20 23:00:00,32760.0,32770.0,32670.0,32750.0,11193.03547493
2025-09-21 00:00:00,32740.0,32830.0,32600.0,32770.0,16107.60419923
2025-09-21 01:00:00,32780.0,32790.0,32630.0,32630.0,9249.37568281
2025-09-21 02:00:00,32650.0,32750.0,32580.0,32700.0,10432.88403634
2025-09-21 03:00:00,32720.0,32730.0,32630.0,32710.0,9090.73684448
2025-09-21 04:00:00,32710.0,32710.0,32570.0,32620.0,11161.96590706
2025-09-21 05:00:00,32640.0,32740.0,32600.0,32740.0,9210.31085329
2025-09-21 06:00:00,32750.0,32800.0,32630.0,32660.0,13556.49171794
2025-09-21 07:00:00,32640.0,32680.0,32600.0,32650.0,9488.54445909
2025-09-21 08:00:00,32670.0,32710.0,32450.0,32460.0,19102.1889326
2025-09-21 09:00:00,32460.0,32660.0,32170.0,32540.0,52892.43351964
2025-09-21 10:00:00,32540.0,32540.0,32380.0,32420.0,16892.05691798
2025-09-21 11:00:00,32420.0,32530.0,32390.0,32390.0,17708.86423052
2025-09-21 12:00:00,32390.0,32580.0,32350.0,32420.0,14326.34701478
2025-09-21 13:00:00,32420.0,32530.0,32390.0,32430.0,14043.48917932
2025-09-21 14:00:00,32430.0,32470.0,32310.0,32320.0,23373.76935622
2025-09-21 15:00:00,32310.0,32370.0,32220.0,32310.0,18335.29345456
2025-09-21 16:00:00,32310.0,32330.0,32170.0,32220.0,11428.54402517
2025-09-21 17:00:00,32240.0,32420.0,32150.0,32420.0,5902.93131447
2025-09-21 18:00:00,32420.0,32480.0,32330.0,32450.0,2498.41852158
2025-09-21 19:00:00,32450.0,32460.0,32290.0,32460.0,1965.4230778
2025-09-21 20:00:00,32460.0,32460.0,32310.0,32330.0,7025.1244637
2025-09-21 21:00:00,32350.0,32390.0,32230.0,32260.0,30154.9474339
2025-09-21 22:00:00,32260.0,32350.0,32150.0,32340.0,12606.94737554
2025-09-21 23:00:00,32330.0,32340.0,32130.0,32190.0,18745.73463829
2025-09-22 00:00:00,32190.0,32300.0,31300.0,31430.0,142137.81254794
2025-09-22 01:00:00,31420.0,31600.0,31320.0,31340.0,51663.82472741
2025-09-22 02:00:00,31340.0,31400.0,30900.0,31020.0,119281.87757456
2025-09-22 03:00:00,31020.0,31220.0,31000.0,31170.0,42751.22811
2025-09-22 04:00:00,31170.0,31270.0,31090.0,31090.0,33392.39894118
