timestamp,open,high,low,close,volume
2025-09-20 20:00:00,373.0,375.0,372.0,374.0,2717798.3576074
2025-09-20 21:00:00,375.0,376.0,374.0,376.0,7131799.39428028
2025-09-20 22:00:00,376.0,377.0,374.0,376.0,7347765.44936477
2025-09-20 23:00:00,376.0,376.0,374.0,376.0,5632163.17408703
2025-09-21 00:00:00,376.0,377.0,373.0,375.0,21037915.41834898
2025-09-21 01:00:00,375.0,377.0,374.0,374.0,15975560.88887463
2025-09-21 02:00:00,374.0,377.0,374.0,375.0,7767090.87768896
2025-09-21 03:00:00,375.0,377.0,374.0,377.0,11183704.38490223
2025-09-21 04:00:00,377.0,378.0,374.0,375.0,12387811.94667006
2025-09-21 05:00:00,375.0,376.0,374.0,376.0,9605290.92740778
2025-09-21 06:00:00,376.0,377.0,374.0,375.0,14640883.33919196
2025-09-21 07:00:00,375.0,376.0,374.0,376.0,8668615.95782382
2025-09-21 08:00:00,375.0,376.0,372.0,374.0,16005555.75658697
2025-09-21 09:00:00,374.0,374.0,370.0,374.0,26384971.14269324
2025-09-21 10:00:00,374.0,375.0,372.0,373.0,11372974.54111063
2025-09-21 11:00:00,372.0,374.0,371.0,373.0,8191017.01172483
2025-09-21 12:00:00,373.0,375.0,372.0,374.0,7010573.30637148
2025-09-21 13:00:00,374.0,375.0,373.0,375.0,7265649.83813185
2025-09-21 14:00:00,375.0,375.0,372.0,373.0,8786770.76928373
2025-09-21 15:00:00,372.0,374.0,371.0,371.0,10347630.81872862
2025-09-21 16:00:00,371.0,372.0,367.0,369.0,22421001.58506504
2025-09-21 17:00:00,369.0,370.0,366.0,370.0,9858135.50035438
2025-09-21 18:00:00,370.0,371.0,368.0,369.0,4619957.90705128
2025-09-21 19:00:00,370.0,370.0,367.0,368.0,4493567.73451784
2025-09-21 20:00:00,369.0,370.0,367.0,368.0,7500959.14544859
2025-09-21 21:00:00,368.0,368.0,366.0,368.0,15021934.13539859
2025-09-21 22:00:00,368.0,369.0,365.0,368.0,15527057.79756184
2025-09-21 23:00:00,369.0,369.0,365.0,365.0,17369537.607887
2025-09-22 00:00:00,365.0,368.0,350.0,352.0,145446872.78568757
2025-09-22 01:00:00,353.0,353.0,349.0,351.0,89001754.8066316
2025-09-22 02:00:00,351.0,352.0,344.0,346.0,73199626.2051613
2025-09-22 03:00:00,347.0,350.0,346.0,350.0,29372655.6058278
2025-09-22 04:00:00,350.0,351.0,349.0,350.0,21875292.7864989
2025-09-22 05:00:00,350.0,351.0,344.0,345.0,31120267.82828912
2025-09-22 06:00:00,345.0,345.0,337.0,340.0,146088244.79470593
2025-09-22 07:00:00,339.0,340.0,336.0,337.0,61354336.57975236
2025-09-22 08:00:00,336.0,341.0,334.0,339.0,43202960.04099319
2025-09-22 09:00:00,340.0,340.0,336.0,337.0,30819173.03230574
2025-09-22 10:00:00,338.0,340.0,336.0,340.0,24316021.17271377
2025-09-22 11:00:00,339.0,340.0,338.0,339.0,20743526.63145751
2025-09-22 12:00:00,339.0,341.0,338.0,341.0,29371222.04293202
2025-09-22 13:00:00,341.0,345.0,340.0,344.0,64855383.95923796
2025-09-22 14:00:00,344.0,345.0,341.0,341.0,23802457.62748203
2025-09-22 15:00:00,341.0,343.0,340.0,341.0,16518387.71887915
2025-09-22 16:00:00,342.0,344.0,340.0,342.0,11839286.41187598
2025-09-22 17:00:00,342.0,342.0,339.0,341.0,11792049.61801606
2025-09-22 18:00:00,340.0,342.0,338.0,339.0,8647241.8659432
2025-09-22 19:00:00,339.0,340.0,336.0,337.0,15870458.85171849
2025-09-22 20:00:00,338.0,341.0,337.0,339.0,5697493.4096305
2025-09-22 21:00:00,340.0,345.0,338.0,345.0,12122658.15709357
2025-09-22 22:00:00,345.0,345.0,342.0,343.0,8897998.26531143
2025-09-22 23:00:00,343.0,345.0,342.0,344.0,12968674.03384635
