timestamp,open,high,low,close,volume
2025-09-01 00:00:00,150700000.0,150803000.0,150640000.0,150803000.0,1.51931528
2025-09-01 00:01:00,150803000.0,150838000.0,150705000.0,150836000.0,0.8461566
2025-09-01 00:02:00,150838000.0,150838000.0,150823000.0,150823000.0,1.09892943
2025-09-01 00:03:00,150829000.0,150829000.0,150700000.0,150742000.0,1.04534833
2025-09-01 00:04:00,150742000.0,150742000.0,150661000.0,150661000.0,0.44239765
2025-09-01 00:05:00,150661000.0,150689000.0,150501000.0,150501000.0,2.19440611
2025-09-01 00:06:00,150551000.0,150551000.0,150493000.0,150496000.0,5.93895823
2025-09-01 00:07:00,150495000.0,150511000.0,150490000.0,150511000.0,3.30523858
2025-09-01 00:08:00,150511000.0,150511000.0,150474000.0,150497000.0,2.59273282
2025-09-01 00:09:00,150496000.0,150497000.0,150416000.0,150416000.0,3.82005207
2025-09-01 00:10:00,150416000.0,150416000.0,150397000.0,150400000.0,2.68405028
2025-09-01 00:11:00,150396000.0,150402000.0,150360000.0,150360000.0,1.88884214
2025-09-01 00:12:00,150366000.0,150366000.0,150351000.0,150351000.0,1.87678862
2025-09-01 00:13:00,150354000.0,150355000.0,150340000.0,150345000.0,2.11178349
2025-09-01 00:14:00,150347000.0,150347000.0,150237000.0,150330000.0,4.46764936
2025-09-01 00:15:00,150332000.0,150332000.0,150235000.0,150290000.0,1.83062263
2025-09-01 00:16:00,150290000.0,150329000.0,150275000.0,150326000.0,7.10566062
2025-09-01 00:17:00,150326000.0,150326000.0,150222000.0,150223000.0,1.54944709
2025-09-01 00:18:00,150223000.0,150223000.0,150193000.0,150194000.0,3.23513214
2025-09-01 00:19:00,150194000.0,150198000.0,150185000.0,150186000.0,1.79462564
2025-09-01 00:20:00,150186000.0,150186000.0,150161000.0,150162000.0,0.96088017
2025-09-01 00:21:00,150162000.0,150162000.0,150055000.0,150069000.0,6.32448178
2025-09-01 00:22:00,150068000.0,150068000.0,150025000.0,150025000.0,3.85723119
2025-09-01 00:23:00,150025000.0,150025000.0,150003000.0,150003000.0,3.89852217
2025-09-01 00:24:00,150004000.0,150004000.0,150000000.0,150001000.0,29.36093974
2025-09-01 00:25:00,150000000.0,150001000.0,149923000.0,149923000.0,23.32897783
2025-09-01 00:26:00,149923000.0,149923000.0,149800000.0,149800000.0,11.90994344
2025-09-01 00:27:00,149801000.0,149808000.0,149742000.0,149753000.0,9.67002368
2025-09-01 00:28:00,149753000.0,149808000.0,149722000.0,149800000.0,13.30026252
2025-09-01 00:29:00,149808000.0,149972000.0,149782000.0,149902000.0,6.44350571
2025-09-01 00:30:00,149902000.0,149905000.0,149897000.0,149900000.0,2.98209107
2025-09-01 00:31:00,149900000.0,149900000.0,149800000.0,149800000.0,3.0646444
2025-09-01 00:32:00,149801000.0,149875000.0,149755000.0,149875000.0,7.31925136
2025-09-01 00:33:00,149830000.0,149905000.0,149830000.0,149900000.0,2.32533897
