timestamp,open,high,low,close,volume
2025-09-01 00:00:00,6114000.0,6118000.0,6110000.0,6118000.0,90.10282285
2025-09-01 00:01:00,6117000.0,6122000.0,6114000.0,6118000.0,115.9888156
2025-09-01 00:02:00,6119000.0,6119000.0,6111000.0,6114000.0,79.98042838
2025-09-01 00:03:00,6114000.0,6119000.0,6111000.0,6112000.0,52.33634341
2025-09-01 00:04:00,6112000.0,6114000.0,6095000.0,6095000.0,186.10306651
2025-09-01 00:05:00,6095000.0,6105000.0,6091000.0,6103000.0,205.3936283
2025-09-01 00:06:00,6103000.0,6110000.0,6091000.0,6109000.0,138.47373076
2025-09-01 00:07:00,6113000.0,6125000.0,6109000.0,6124000.0,133.24404826
2025-09-01 00:08:00,6125000.0,6127000.0,6120000.0,6120000.0,152.00162877
2025-09-01 00:09:00,6120000.0,6122000.0,6111000.0,6111000.0,75.86982242
2025-09-01 00:10:00,6112000.0,6112000.0,6103000.0,6111000.0,75.48953546
2025-09-01 00:11:00,6111000.0,6121000.0,6109000.0,6118000.0,88.29688513
2025-09-01 00:12:00,6120000.0,6120000.0,6111000.0,6112000.0,32.46880712
2025-09-01 00:13:00,6112000.0,6120000.0,6111000.0,6113000.0,53.90399189
2025-09-01 00:14:00,6114000.0,6116000.0,6108000.0,6108000.0,42.66761648
2025-09-01 00:15:00,6108000.0,6110000.0,6105000.0,6109000.0,54.70803206
2025-09-01 00:16:00,6110000.0,6114000.0,6109000.0,6111000.0,43.89904784
2025-09-01 00:17:00,6111000.0,6111000.0,6105000.0,6106000.0,82.11057066
2025-09-01 00:18:00,6108000.0,6113000.0,6106000.0,6108000.0,45.72249968
2025-09-01 00:19:00,6110000.0,6112000.0,6105000.0,6108000.0,67.78953595
2025-09-01 00:20:00,6108000.0,6108000.0,6101000.0,6101000.0,79.64182584
2025-09-01 00:21:00,6101000.0,6105000.0,6093000.0,6093000.0,154.12427668
2025-09-01 00:22:00,6094000.0,6097000.0,6090000.0,6091000.0,190.36532807
2025-09-01 00:23:00,6091000.0,6092000.0,6086000.0,6092000.0,188.84477059
2025-09-01 00:24:00,6092000.0,6092000.0,6084000.0,6085000.0,61.00258313
2025-09-01 00:25:00,6087000.0,6092000.0,6080000.0,6080000.0,338.99371326
2025-09-01 00:26:00,6079000.0,6080000.0,6066000.0,6074000.0,509.92249861
2025-09-01 00:27:00,6076000.0,6087000.0,6073000.0,6078000.0,90.00252084
2025-09-01 00:28:00,6082000.0,6088000.0,6078000.0,6083000.0,49.94373657
2025-09-01 00:29:00,6083000.0,6085000.0,6077000.0,6078000.0,141.48166459
2025-09-01 00:30:00,6078000.0,6081000.0,6075000.0,6080000.0,190.42967635
2025-09-01 00:31:00,6080000.0,6082000.0,6067000.0,6079000.0,238.49865632
2025-09-01 00:32:00,6079000.0,6085000.0,6075000.0,6079000.0,141.28568806
2025-09-01 00:33:00,6080000.0,6089000.0,6079000.0,6085000.0,95.27080288
2025-09-01 00:34:00,6085000.0,6085000.0,6068000.0,6068000.0,114.21350121
2025-09-01 00:35:00,6072000.0,6073000.0,6065000.0,6066000.0,79.66400669
2025-09-01 00:36:00,6067000.0,6068000.0,6064000.0,6067000.0,132.07192811
2025-09-01 00:37:00,6067000.0,6069000.0,6064000.0,6068000.0,134.47814586
2025-09-01 00:38:00,6066000.0,6075000.0,6064000.0,6070000.0,99.32286314
2025-09-01 00:39:00,6065000.0,6072000.0,6063000.0,6072000.0,75.91690484
2025-09-01 00:40:00,6073000.0,6075000.0,6065000.0,6075000.0,104.0098359
2025-09-01 00:41:00,6075000.0,6090000.0,6072000.0,6089000.0,82.08372055
2025-09-01 00:42:00,6089000.0,6097000.0,6087000.0,6095000.0,81.37734145
2025-09-01 00:43:00,6095000.0,6114000.0,6095000.0,6113000.0,214.47407266
2025-09-01 00:44:00,6114000.0,6120000.0,6106000.0,6110000.0,293.43812847
