timestamp,open,high,low,close,volume
2025-09-20 20:00:00,334200.0,335800.0,333900.0,335600.0,2324.2700807
2025-09-20 21:00:00,335600.0,336800.0,335300.0,336100.0,14008.72046013
2025-09-20 22:00:00,336200.0,336500.0,335300.0,336500.0,5592.70143059
2025-09-20 23:00:00,336300.0,336500.0,335100.0,335900.0,6731.2982769
2025-09-21 00:00:00,335900.0,336900.0,334600.0,336800.0,11109.18815509
2025-09-21 01:00:00,336900.0,336900.0,335900.0,336200.0,9404.78762526
2025-09-21 02:00:00,336200.0,337800.0,336100.0,337700.0,14420.54874941
2025-09-21 03:00:00,337700.0,338000.0,336400.0,338000.0,11824.91271766
2025-09-21 04:00:00,338000.0,338100.0,336500.0,336700.0,9106.14691606
2025-09-21 05:00:00,336700.0,336900.0,335800.0,336000.0,10883.06556664
2025-09-21 06:00:00,336000.0,336800.0,335500.0,335900.0,12296.49863076
2025-09-21 07:00:00,335800.0,335900.0,334500.0,335500.0,12997.34448423
2025-09-21 08:00:00,335400.0,335900.0,334100.0,334500.0,12100.1717393
2025-09-21 09:00:00,334300.0,334700.0,332600.0,334200.0,21350.92911456
2025-09-21 10:00:00,334300.0,335400.0,333600.0,334300.0,8235.94649237
2025-09-21 11:00:00,334200.0,335200.0,333900.0,334700.0,8152.77289678
2025-09-21 12:00:00,334700.0,336300.0,334400.0,335700.0,9406.85389426
2025-09-21 13:00:00,335600.0,336400.0,334800.0,335300.0,8654.42491104
2025-09-21 14:00:00,335100.0,335500.0,333700.0,333700.0,8091.66910913
2025-09-21 15:00:00,333700.0,333800.0,332700.0,332800.0,11403.7783381
2025-09-21 16:00:00,332800.0,333400.0,331100.0,332200.0,18287.61823602
2025-09-21 17:00:00,332300.0,333200.0,331500.0,333100.0,4138.87883825
2025-09-21 18:00:00,333100.0,333400.0,332200.0,333400.0,4058.46980102
2025-09-21 19:00:00,333300.0,333400.0,332200.0,333100.0,2619.36051125
2025-09-21 20:00:00,333000.0,333100.0,332300.0,332800.0,2839.11145311
2025-09-21 21:00:00,332700.0,333000.0,331500.0,332200.0,12654.55112436
2025-09-21 22:00:00,332200.0,333100.0,330000.0,333000.0,20742.53639214
2025-09-21 23:00:00,333000.0,333000.0,330600.0,330800.0,10913.08382961
2025-09-22 00:00:00,330800.0,331900.0,325200.0,326500.0,96856.11198891
2025-09-22 01:00:00,326500.0,329400.0,326000.0,326800.0,43866.69806934
2025-09-22 02:00:00,326900.0,328000.0,324000.0,325100.0,46577.44099111
2025-09-22 03:00:00,325200.0,327000.0,325100.0,326900.0,23149.58359667
2025-09-22 04:00:00,326900.0,327300.0,325500.0,325600.0,13612.83485211
2025-09-22 05:00:00,325600.0,325700.0,318000.0,318000.0,37131.88194324
2025-09-22 06:00:00,318000.0,318900.0,309900.0,317200.0,169194.37004712
2025-09-22 07:00:00,317200.0,317300.0,313500.0,313800.0,55387.36395905
2025-09-22 08:00:00,313800.0,315400.0,313100.0,314100.0,39746.13455215
2025-09-22 09:00:00,314100.0,314400.0,311300.0,312700.0,37412.64950563
2025-09-22 10:00:00,312800.0,315500.0,311800.0,315300.0,26086.71970521
2025-09-22 11:00:00,315100.0,315700.0,313000.0,313900.0,25379.83504887
2025-09-22 12:00:00,313900.0,316300.0,312700.0,316300.0,31392.93101321
